7.499666666666689707e+01,1.321996950458169916e-02,1.000000000000000000e+00,5.747979999999999563e+03,5.672983333333332666e+03
1.150066666666671154e+02,2.027269602413788244e-02,1.000000000000000000e+00,5.787989999999999782e+03,5.672983333333332666e+03
-9.543999999999959982e+01,-1.589458678071325667e-02,-1.000000000000000000e+00,6.100000000000000000e+03,6.004560000000000400e+03
-1.000000000000000000e+02,-1.676431882381539118e-02,1.000000000000000000e+00,5.865050000000000182e+03,5.965050000000000182e+03
-1.000699999999997090e+02,-1.702481672845182481e-02,-1.000000000000000000e+00,5.977960000000000036e+03,5.877890000000000327e+03
9.993000000000029104e+01,1.686058675449316965e-02,1.000000000000000000e+00,6.026770000000000437e+03,5.926840000000000146e+03
9.997999999999956344e+01,1.704680112463185376e-02,-1.000000000000000000e+00,5.765050000000000182e+03,5.865029999999999745e+03
1.003500000000003638e+02,1.724686127748805559e-02,1.000000000000000000e+00,5.918800000000000182e+03,5.818449999999999818e+03
1.000299999999997453e+02,1.786237241162558567e-02,-1.000000000000000000e+00,5.500010000000000218e+03,5.600039999999999964e+03
-9.998999999999978172e+01,-1.754225914262402125e-02,1.000000000000000000e+00,5.599960000000000036e+03,5.699949999999999818e+03
9.697999999999956344e+01,1.734899238812503963e-02,-1.000000000000000000e+00,5.492970000000000255e+03,5.589949999999999818e+03
-1.000100000000002183e+02,-1.798750712683705455e-02,1.000000000000000000e+00,5.459960000000000036e+03,5.559970000000000255e+03
-9.998999999999978172e+01,-1.846346453552352371e-02,-1.000000000000000000e+00,5.515550000000000182e+03,5.415560000000000400e+03
-1.000000000000000000e+02,-1.819157548139456460e-02,-1.000000000000000000e+00,5.597050000000000182e+03,5.497050000000000182e+03
9.055999999999949068e+01,1.644592874278347217e-02,1.000000000000000000e+00,5.597090000000000146e+03,5.506530000000000655e+03
1.094399999999995998e+02,1.987458526513059820e-02,1.000000000000000000e+00,5.615970000000000255e+03,5.506530000000000655e+03
-1.039899999999997817e+02,-1.791075110101425505e-02,-1.000000000000000000e+00,5.910000000000000000e+03,5.806010000000000218e+03
-1.000000000000000000e+02,-1.674147314918828996e-02,1.000000000000000000e+00,5.873189999999999600e+03,5.973189999999999600e+03
-1.000000000000000000e+02,-1.733033171987945209e-02,-1.000000000000000000e+00,5.870229999999999563e+03,5.770229999999999563e+03
-7.422500000000036380e+01,-1.282344760267618497e-02,1.000000000000000000e+00,5.714000000000000000e+03,5.788225000000000364e+03
-1.082250000000003638e+02,-1.869744178914958463e-02,1.000000000000000000e+00,5.680000000000000000e+03,5.788225000000000364e+03
1.086450000000004366e+02,1.888875463221744572e-02,-1.000000000000000000e+00,5.643189999999999600e+03,5.751835000000000036e+03
1.119650000000001455e+02,1.946596173221244036e-02,-1.000000000000000000e+00,5.639869999999999891e+03,5.751835000000000036e+03
-9.992000000000007276e+01,-1.758560486596081468e-02,-1.000000000000000000e+00,5.781840000000000146e+03,5.681920000000000073e+03
8.984999999999945430e+01,1.569446021362622123e-02,1.000000000000000000e+00,5.814800000000000182e+03,5.724950000000000728e+03
1.150399999999990541e+02,2.009449864190936824e-02,1.000000000000000000e+00,5.839989999999999782e+03,5.724950000000000728e+03
-9.288999999999941792e+01,-1.516992471379802025e-02,-1.000000000000000000e+00,6.216189999999999600e+03,6.123300000000000182e+03
-1.000000000000000000e+02,-1.626000396744096618e-02,1.000000000000000000e+00,6.050060000000000400e+03,6.150060000000000400e+03
-6.389000000000032742e+01,-1.049772595825232760e-02,-1.000000000000000000e+00,6.149970000000000255e+03,6.086079999999999927e+03
8.270499999999992724e+01,1.347470875126978440e-02,1.000000000000000000e+00,6.220500000000000000e+03,6.137795000000000073e+03
